0.698381,0.678284,0.444951,5
1.396761,1.726542,1.641718,1
1.140688,1.233244,1.409357,3
1.047571,1.171582,0.986559,3
1.396761,1.664879,1.715943,1
1.070850,0.986595,1.196829,3
1.001012,0.986595,1.180338,3
0.581984,0.678284,0.425273,6
0.605263,0.739946,0.354080,6
1.745951,2.219839,2.040320,1
1.001012,0.924933,1.061929,3
1.187247,1.109920,0.976844,3
1.233806,1.294906,1.421021,3
1.350202,1.109920,1.685405,2
0.838057,0.616622,0.881888,4
0.814777,0.554960,0.909023,4
1.396761,0.986595,1.794810,2
1.769231,2.281501,1.773925,1
0.488866,0.493298,0.275522,7
0.954453,0.986595,0.921275,3
0.907895,0.678284,0.385731,4
1.140688,1.233244,1.086836,3
0.814777,0.493298,0.885942,4
1.699393,1.849866,2.389635,1
1.582996,1.664879,2.254303,1
0.581984,0.678284,0.235486,7
0.768219,0.924933,0.573600,5
1.070850,0.924933,0.978948,3
1.187247,1.233244,1.194818,3
0.791498,0.924933,0.587307,5
0.675101,0.616622,0.615772,5
0.698381,0.678284,0.660388,5
0.605263,0.739946,0.345447,6
1.024291,0.801609,0.970625,3
0.931174,0.924933,1.029411,3
0.512146,0.554960,0.344890,7
1.117409,1.171582,0.945192,3
1.350202,1.048257,1.476219,2
0.768219,0.739946,0.296902,5
1.303644,1.356568,1.293146,3
1.280364,1.048257,1.638717,2
0.884615,0.863271,0.687120,4
0.535425,0.493298,0.452377,7
0.907895,0.616622,0.893491,4
0.628543,0.739946,0.410669,6
0.512146,0.554960,0.270015,7
0.847512,0.425349,0.709442,4
1.783307,2.363050,1.896643,1
1.006421,1.087003,1.293798,3
1.818620,2.363050,2.017675,1
0.988764,0.945220,1.292825,3
1.024077,1.039742,0.941692,3
0.847512,0.425349,1.088592,4
0.688604,0.897959,0.792238,5
0.653291,0.567132,0.666949,5
0.441413,0.425349,0.393585,7
0.653291,0.614393,0.675383,5
0.476726,0.472610,0.345862,7
1.006421,0.897959,1.052790,3
0.688604,0.614393,0.638567,5
0.547352,0.425349,0.246969,7
0.653291,0.567132,0.495884,5
0.865169,0.519871,0.960992,4
1.430177,2.788400,1.466729,2
1.006421,0.945220,1.256293,3
0.988764,0.756176,1.135383,3
0.865169,0.472610,1.128449,4
1.306581,0.945220,1.599721,2
1.359551,1.465091,1.182863,3
0.617978,0.756176,0.362445,6
1.253612,1.276047,1.422047,3
1.024077,0.992481,0.985483,3
1.006421,0.756176,0.999917,3
1.677368,1.843179,1.936784,1
0.547352,0.519871,0.397437,7
0.582665,0.708915,0.517252,6
0.582665,0.661654,0.440700,6
1.836276,1.890440,1.487164,1
1.553772,1.937701,1.747027,1
1.518459,1.087003,1.531157,2
1.112360,1.323308,1.242547,3
1.182986,1.039742,0.833149,3
1.447833,1.134264,1.694925,2
